@relation InstanceResultListener

@attribute Key_Dataset {lunar_lander,lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.bayes.NaiveBayes,weka.classifiers.trees.RandomForest}
@attribute Key_Scheme_options {'-C 0.25 -M 2','','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1'}
@attribute Key_Scheme_version_ID {-217733168393644444,5995231201785697655,1116839470751428698}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 230\nSize of the tree: 459\n','Number of leaves: 247\nSize of the tree: 493\n','Number of leaves: 246\nSize of the tree: 491\n','Number of leaves: 240\nSize of the tree: 479\n','Number of leaves: 223\nSize of the tree: 445\n','Number of leaves: 216\nSize of the tree: 431\n','Number of leaves: 238\nSize of the tree: 475\n','Number of leaves: 243\nSize of the tree: 485\n','Number of leaves: 234\nSize of the tree: 467\n','Number of leaves: 231\nSize of the tree: 461\n','Number of leaves: 245\nSize of the tree: 489\n','Number of leaves: 228\nSize of the tree: 455\n','Number of leaves: 237\nSize of the tree: 473\n','Number of leaves: 221\nSize of the tree: 441\n','Number of leaves: 242\nSize of the tree: 483\n','Number of leaves: 226\nSize of the tree: 451\n','Number of leaves: 232\nSize of the tree: 463\n','Number of leaves: 241\nSize of the tree: 481\n','Number of leaves: 239\nSize of the tree: 477\n','Number of leaves: 248\nSize of the tree: 495\n','Number of leaves: 244\nSize of the tree: 487\n','Number of leaves: 236\nSize of the tree: 471\n','Number of leaves: 249\nSize of the tree: 497\n','Number of leaves: 252\nSize of the tree: 503\n','Number of leaves: 235\nSize of the tree: 469\n','Number of leaves: 251\nSize of the tree: 501\n','Number of leaves: 233\nSize of the tree: 465\n','Number of leaves: 225\nSize of the tree: 449\n','Number of leaves: 224\nSize of the tree: 447\n','Number of leaves: 229\nSize of the tree: 457\n','Number of leaves: 218\nSize of the tree: 435\n','Number of leaves: 266\nSize of the tree: 531\n','Number of leaves: 287\nSize of the tree: 573\n','Number of leaves: 272\nSize of the tree: 543\n','Number of leaves: 261\nSize of the tree: 521\n','Number of leaves: 270\nSize of the tree: 539\n','Number of leaves: 260\nSize of the tree: 519\n','Number of leaves: 288\nSize of the tree: 575\n','Number of leaves: 280\nSize of the tree: 559\n','Number of leaves: 293\nSize of the tree: 585\n','Number of leaves: 263\nSize of the tree: 525\n','Number of leaves: 278\nSize of the tree: 555\n','Number of leaves: 299\nSize of the tree: 597\n','Number of leaves: 281\nSize of the tree: 561\n','Number of leaves: 296\nSize of the tree: 591\n','Number of leaves: 294\nSize of the tree: 587\n','Number of leaves: 282\nSize of the tree: 563\n','Number of leaves: 274\nSize of the tree: 547\n','Number of leaves: 273\nSize of the tree: 545\n','Number of leaves: 264\nSize of the tree: 527\n','Number of leaves: 276\nSize of the tree: 551\n','Number of leaves: 284\nSize of the tree: 567\n','Number of leaves: 291\nSize of the tree: 581\n','Number of leaves: 256\nSize of the tree: 511\n','Number of leaves: 265\nSize of the tree: 529\n','Number of leaves: 257\nSize of the tree: 513\n','Number of leaves: 271\nSize of the tree: 541\n','Number of leaves: 268\nSize of the tree: 535\n','Number of leaves: 262\nSize of the tree: 523\n','Number of leaves: 275\nSize of the tree: 549\n','Number of leaves: 254\nSize of the tree: 507\n','Number of leaves: 250\nSize of the tree: 499\n','Number of leaves: 308\nSize of the tree: 615\n','Number of leaves: 255\nSize of the tree: 509\n','Number of leaves: 303\nSize of the tree: 605\n','Number of leaves: 279\nSize of the tree: 557\n','Number of leaves: 290\nSize of the tree: 579\n','Number of leaves: 267\nSize of the tree: 533\n','Number of leaves: 285\nSize of the tree: 569\n','Number of leaves: 283\nSize of the tree: 565\n','Number of leaves: 259\nSize of the tree: 517\n','Number of leaves: 286\nSize of the tree: 571\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,2,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,657,40,0,94.261119,5.738881,0,0.809257,0.045956,0.140066,27.94998,48.862004,692.668273,136.463783,556.20449,0.993785,0.195787,0.797998,537.583522,0.771282,77.610531,0.987633,559,0.251908,33,0.748092,98,0.012367,7,0.944257,0.987633,0.965458,0.803532,0.987167,0.996924,0.942611,0.205214,0.794786,0.057389,0.942723,0.942611,0.939646,0.807683,0.988675,0.986902,0.865572,0.942611,1.002,0.014,0.997964,0.013741,997.964,13.741,5963462,635305,72129,100,33.034433,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,2,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,640,57,0,91.822095,8.177905,0,0.72312,0.054234,0.164662,32.984923,57.442033,692.668273,1248.289572,-555.621299,0.993785,1.790946,-0.797161,500.469246,0.718033,72.25237,0.977032,553,0.335878,44,0.664122,87,0.022968,13,0.926298,0.977032,0.950989,0.714528,0.96813,0.991017,0.918221,0.274087,0.725913,0.081779,0.91629,0.918221,0.913911,0.720666,0.971542,0.971104,0.807083,0.918221,0.995,0.014,0.990233,0.013819,990.233,13.819,5886260,635305,72129,99.139168,32.855093,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,2,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,661,36,0,94.835007,5.164993,0,0.829511,0.041319,0.13192,25.13003,46.020189,692.668273,119.296489,573.371784,0.993785,0.171157,0.822628,559.482044,0.8027,80.772004,0.989399,560,0.229008,30,0.770992,101,0.010601,6,0.949153,0.989399,0.968858,0.824068,0.991051,0.997858,0.94835,0.186542,0.813458,0.05165,0.948181,0.94835,0.946126,0.827819,0.992256,0.991575,0.879773,0.94835,1.01,0.014,1.00569,0.014266,1005.69,14.266,6030486,635305,72129,100,32.352941,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,3,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,663,34,0,95.121951,4.878049,0,0.84236,0.042317,0.137018,25.735296,47.795672,692.996494,131.708757,561.287737,0.994256,0.188965,0.805291,551.631838,0.791437,79.600957,0.985866,558,0.198473,26,0.801527,105,0.014134,8,0.955479,0.985866,0.970435,0.834621,0.987396,0.997147,0.95122,0.161907,0.838093,0.04878,0.951298,0.95122,0.949847,0.83862,0.989009,0.984472,0.888419,0.95122,1.004,0.015,0.998945,0.014351,998.945,14.351,5979232,635305,72129,99.569584,31.743185,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,3,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,655,42,0,93.974175,6.025825,0,0.798213,0.044224,0.140504,26.974844,49.174381,689.104345,133.095757,556.008587,0.988672,0.190955,0.797717,540.956576,0.776121,78.501403,0.985891,559,0.261538,34,0.738462,96,0.014109,8,0.942664,0.985891,0.963793,0.791897,0.987288,0.997099,0.939742,0.213548,0.786452,0.060258,0.938607,0.939742,0.936223,0.795771,0.988851,0.986093,0.857935,0.939742,1.023,0.016,1.014521,0.016028,1014.521,16.028,5943434,635305,72129,99.856528,32.173601,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,3,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,644,53,0,92.395983,7.604017,0,0.739737,0.050089,0.156127,30.463413,54.463856,692.753331,165.382029,527.371302,0.993907,0.237277,0.75663,520.396628,0.746624,75.120047,0.984099,557,0.328244,43,0.671756,88,0.015901,9,0.928333,0.984099,0.955403,0.74027,0.980363,0.995304,0.92396,0.267563,0.732437,0.07604,0.922202,0.92396,0.919173,0.743677,0.982631,0.977101,0.813767,0.92396,1.013,0.015,1.007244,0.015027,1007.244,15.027,5921398,635305,72129,99.28264,33.142037,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,3,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,655,42,0,93.974175,6.025825,0,0.798992,0.04697,0.145111,28.566647,50.621967,692.668273,141.286778,551.381495,0.993785,0.202707,0.791078,531.825738,0.763021,76.779284,0.987633,559,0.259542,34,0.740458,97,0.012367,7,0.942664,0.987633,0.964625,0.798335,0.986318,0.996762,0.939742,0.211542,0.788458,0.060258,0.938603,0.939742,0.935943,0.800369,0.987899,0.984646,0.854879,0.939742,1.003,0.015,0.998163,0.015028,998.163,15.028,5968968,635305,72129,99.856528,32.604017,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,3,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,652,45,0,93.543759,6.456241,0,0.784514,0.04845,0.148791,29.467208,51.90553,692.668273,1219.749965,-527.081692,0.993785,1.75,-0.756215,525.720349,0.754262,75.897853,0.984099,557,0.274809,36,0.725191,95,0.015901,9,0.939292,0.984099,0.961173,0.777721,0.976371,0.992669,0.935438,0.224086,0.775914,0.064562,0.935247,0.935438,0.932044,0.78249,0.978742,0.98046,0.845332,0.935438,0.996,0.016,0.991559,0.015593,991.559,15.593,5941867,635305,72129,99.569584,32.675753,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,3,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,645,52,0,92.539455,7.460545,0,0.736954,0.05083,0.155022,30.914543,54.079347,692.668273,154.609618,538.058655,0.993785,0.221822,0.771964,520.309706,0.746499,75.116723,0.991166,561,0.358779,47,0.641221,84,0.008834,5,0.922697,0.991166,0.955707,0.740253,0.984436,0.99637,0.925395,0.291833,0.708167,0.074605,0.927294,0.925395,0.918014,0.744587,0.986536,0.985602,0.808247,0.925395,1.016,0.017,1.011827,0.016612,1011.827,16.612,5966851,635305,72129,100,32.890961,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,3,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,648,49,0,92.969871,7.030129,0,0.758494,0.050607,0.154785,30.77909,53.996619,692.668273,157.385205,535.283068,0.993785,0.225804,0.767981,518.191303,0.74346,74.81089,0.987633,559,0.320611,42,0.679389,89,0.012367,7,0.930116,0.987633,0.958012,0.756155,0.981766,0.995595,0.929699,0.261029,0.738971,0.070301,0.92991,0.929699,0.925437,0.761229,0.983988,0.982092,0.828581,0.929699,1.014,0.013,1.009606,0.013006,1009.606,13.006,5931233,635305,72129,99.856528,33.249641,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,3,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,648,49,0,92.969871,7.030129,0,0.765467,0.048291,0.151193,29.370589,52.743645,692.668273,152.518422,540.149851,0.993785,0.218821,0.774964,521.808684,0.748649,75.333129,0.980565,555,0.290076,38,0.709924,93,0.019435,11,0.935919,0.980565,0.957722,0.757106,0.98155,0.995697,0.929699,0.236642,0.763358,0.070301,0.92761,0.929699,0.924849,0.761439,0.983773,0.981321,0.831014,0.929699,1.008,0.012,1.002931,0.012638,1002.931,12.638,5905150,635305,72129,99.713056,32.747489,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,3,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,643,54,0,92.252511,7.747489,0,0.726849,0.05158,0.161291,31.37081,56.266163,692.668273,170.628487,522.039786,0.993785,0.244804,0.748981,512.338941,0.735063,73.965989,0.989399,560,0.366412,48,0.633588,83,0.010601,6,0.921053,0.989399,0.954003,0.729249,0.981314,0.995743,0.922525,0.298128,0.701872,0.077475,0.922924,0.922525,0.916119,0.734135,0.983503,0.978159,0.806193,0.922525,1,0.014,0.995044,0.013834,995.044,13.834,5912293,635305,72129,99.569584,32.568149,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,3,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,656,41,0,94.117647,5.882353,0,0.803744,0.046542,0.141572,28.306809,49.387116,692.668273,2278.863324,-1586.19505,0.993785,3.269531,-2.275746,537.066744,0.770541,77.535924,0.987633,559,0.259542,34,0.740458,97,0.012367,7,0.942664,0.987633,0.964625,0.798335,0.980801,0.993855,0.941176,0.211443,0.788557,0.058824,0.940755,0.941176,0.938331,0.802548,0.982611,0.983921,0.861998,0.941176,1.015,0.015,1.010665,0.014822,1010.665,14.822,5984474,635305,72129,99.569584,32.711621,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,4,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,659,38,0,94.548063,5.451937,0,0.816054,0.042993,0.139177,26.223773,48.709889,689.104345,132.806336,556.298009,0.988672,0.19054,0.798132,541.473487,0.776863,78.576415,0.991182,562,0.253846,33,0.746154,97,0.008818,5,0.944538,0.991182,0.967298,0.812587,0.986196,0.996648,0.945481,0.206979,0.793021,0.054519,0.946929,0.945481,0.942316,0.816573,0.987918,0.987807,0.866679,0.945481,1.02,0.014,1.014827,0.014264,1014.827,14.264,5968569,635305,72129,99.713056,31.814921,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,4,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,655,42,0,93.974175,6.025825,0,0.799704,0.044921,0.141814,27.320783,49.471626,692.668273,134.142066,558.526207,0.993785,0.192456,0.801329,540.638235,0.775665,78.051537,0.985866,558,0.259542,34,0.740458,97,0.014134,8,0.942568,0.985866,0.963731,0.793266,0.987046,0.99696,0.939742,0.211526,0.788474,0.060258,0.938784,0.939742,0.936351,0.797294,0.988648,0.98634,0.857699,0.939742,1.004,0.015,0.999243,0.015041,999.243,15.041,5931363,635305,72129,100,32.388809,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,4,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,654,43,0,93.830703,6.169297,0,0.794127,0.051648,0.154842,31.411774,54.016511,692.668273,160.093365,532.574908,0.993785,0.229689,0.764096,513.330829,0.736486,74.109187,0.985866,558,0.267176,35,0.732824,96,0.014134,8,0.940978,0.985866,0.962899,0.788028,0.978711,0.995074,0.938307,0.217718,0.782282,0.061693,0.937572,0.938307,0.935433,0.792563,0.981545,0.98118,0.851374,0.938307,1.002,0.015,0.996432,0.015261,996.432,15.261,5922353,635305,72129,99.856528,33.177905,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,4,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,644,53,0,92.395983,7.604017,0,0.740725,0.049196,0.155358,29.920614,54.196429,692.668273,1228.012787,-535.344514,0.993785,1.761855,-0.76807,522.063416,0.749015,75.369905,0.984099,557,0.320611,42,0.679389,89,0.015901,9,0.929883,0.984099,0.956223,0.745677,0.982427,0.996,0.92396,0.261454,0.738546,0.07604,0.922067,0.92396,0.91871,0.747112,0.984432,0.978662,0.811106,0.92396,1.024,0.014,1.012905,0.014303,1012.905,14.303,5917293,635305,72129,99.713056,32.747489,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,4,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,658,39,0,94.404591,5.595409,0,0.810571,0.04324,0.138934,26.2984,48.467094,692.668273,129.752851,562.915422,0.993785,0.186159,0.807626,548.491493,0.786932,79.185306,0.992933,562,0.267176,35,0.732824,96,0.007067,4,0.941374,0.992933,0.966466,0.808813,0.989406,0.997499,0.944046,0.217378,0.782622,0.055954,0.944361,0.944046,0.9401,0.812167,0.99063,0.987907,0.863117,0.944046,0.988,0.014,0.982879,0.014465,982.879,14.465,5995737,635305,72129,100,32.424677,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,4,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,657,40,0,94.261119,5.738881,0,0.810539,0.044349,0.140296,26.973097,48.941948,692.668273,143.758996,548.909277,0.993785,0.206254,0.787531,545.077562,0.782034,78.69244,0.985866,558,0.244275,32,0.755725,99,0.014134,8,0.945763,0.985866,0.965398,0.803693,0.984301,0.996275,0.942611,0.199168,0.800832,0.057389,0.9419,0.942611,0.940311,0.807955,0.986227,0.985915,0.867207,0.942611,1.009,0.015,1.001481,0.01464,1001.481,14.64,5946349,635305,72129,99.426112,32.496413,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,4,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,640,57,0,91.822095,8.177905,0,0.718066,0.048895,0.158902,29.737856,55.432871,692.668273,157.923251,534.745022,0.993785,0.226576,0.76721,521.188495,0.74776,75.243593,0.982332,556,0.351145,46,0.648855,85,0.017668,10,0.923588,0.982332,0.952055,0.718691,0.983479,0.996245,0.918221,0.286233,0.713767,0.081779,0.915924,0.918221,0.912575,0.722373,0.985418,0.980469,0.798383,0.918221,1.011,0.015,1.006543,0.015114,1006.543,15.114,5927863,635305,72129,99.713056,31.599713,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,4,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,650,47,0,93.256815,6.743185,0,0.770086,0.049347,0.148653,30.012735,51.857512,692.668273,144.116201,548.552072,0.993785,0.206766,0.787019,526.375396,0.755201,75.992422,0.987633,559,0.305344,40,0.694656,91,0.012367,7,0.933222,0.987633,0.959657,0.766806,0.984726,0.996393,0.932568,0.248627,0.751373,0.067432,0.932791,0.932568,0.928576,0.771652,0.986692,0.985268,0.837751,0.932568,1.009,0.016,1.004886,0.015496,1004.886,15.496,5954083,635305,72129,99.856528,32.568149,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,4,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,655,42,0,93.974175,6.025825,0,0.798217,0.047373,0.147122,28.811286,51.322563,692.753331,143.556519,549.196812,0.993907,0.205963,0.787944,531.454129,0.762488,76.716214,0.987633,559,0.267176,35,0.732824,96,0.012367,7,0.941077,0.987633,0.963793,0.793122,0.984281,0.996359,0.939742,0.217656,0.782344,0.060258,0.9397,0.939742,0.936033,0.797211,0.986376,0.985625,0.855103,0.939742,1.018,0.017,1.01371,0.01629,1013.71,16.29,5935718,635305,72129,99.856528,32.496413,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,4,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,652,45,0,93.543759,6.456241,0,0.781488,0.049562,0.152555,30.141976,53.215391,692.996494,1225.022727,-532.026233,0.994256,1.757565,-0.763309,520.065241,0.746148,75.045869,0.987633,559,0.290076,38,0.709924,93,0.012367,7,0.936348,0.987633,0.961307,0.777385,0.976661,0.992869,0.935438,0.236227,0.763773,0.064562,0.936055,0.935438,0.930777,0.781709,0.979073,0.980396,0.841536,0.935438,1.004,0.013,0.996327,0.013001,996.327,13.001,5919451,635305,72129,99.713056,32.675753,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,5,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,651,46,0,93.400287,6.599713,0,0.77072,0.042825,0.143777,26.121343,50.319999,689.104345,135.09396,554.010385,0.988672,0.193822,0.79485,544.847,0.781703,79.065965,0.991182,562,0.315385,41,0.684615,89,0.008818,5,0.932007,0.991182,0.960684,0.77065,0.988658,0.997422,0.934003,0.257012,0.742988,0.065997,0.934884,0.934003,0.928166,0.774454,0.990069,0.987879,0.831557,0.934003,1.007,0.013,1.001288,0.013198,1001.288,13.198,5939009,635305,72129,99.856528,31.599713,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,5,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,646,51,0,92.682927,7.317073,0,0.756732,0.04793,0.150149,29.150676,52.379368,692.668273,149.702936,542.965337,0.993785,0.214782,0.779003,528.039584,0.757589,76.232679,0.978799,554,0.290076,38,0.709924,93,0.021201,12,0.935811,0.978799,0.956822,0.752199,0.985117,0.99658,0.926829,0.236815,0.763185,0.073171,0.924588,0.926829,0.923261,0.755749,0.986872,0.984439,0.824113,0.926829,1.013,0.014,1.005217,0.01407,1005.217,14.07,5937782,635305,72129,99.856528,32.352941,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,5,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2137,6273,697,652,45,0,93.543759,6.456241,0,0.789095,0.047949,0.151115,29.162359,52.716339,692.668273,155.443061,537.225212,0.993785,0.223017,0.770768,521.496217,0.748201,75.288018,0.978799,554,0.251908,33,0.748092,98,0.021201,12,0.943782,0.978799,0.960971,0.778928,0.978967,0.994745,0.935438,0.205716,0.794284,0.064562,0.934663,0.935438,0.933191,0.784112,0.981397,0.981222,0.8492,0.935438,1.002,0.013,0.995115,0.013322,995.115,13.322,5959557,635305,72129,99.713056,32.281205,?,?,?,?,-1
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,5,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20260327.2138,6273,697,650,47,0,93.256815,6.743185,0,0.773457,0.049271,0.152557,29.966366,53.219344,692.668273,152.493558,540.174715,0.993785,0.218786,0.775,520.304572,0.746491,75.115982,0.984099,557,0.290076,38,0.709924,93,0.015901,9,0.936134,0.984099,0.959518,0.767112,0.98128,0.995676,0.932568,0.236395,0.763605,0.067432,0.931167,0.932568,0.928163,0.771452,0.983603,0.981311,0.837635,0.932568,1.022,0.014,1.011826,0.013523,1011.826,13.523,5952369,635305,72129,99.856528,32.209469,?,?,?,?,-1
